Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Eficiência Acadêmica | Concluídos;Eficiência Acadêmica | Concluídos %;Eficiência Acadêmica | Índice de Eficiência Acadêmica %;Eficiência Acadêmica | Número de Evadidos;Eficiência Acadêmica | Retidos;Eficiência Acadêmica | Retidos %;Eficiência Acadêmica | Taxa de Evasão %
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Ovinocultor;Qualificação Profissional (FIC);Recursos Naturais;Pecuária;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;16;0,6956521739130435;0,6956521739130435;7;;;0,30434782608695654
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Pedagogia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;25;0,5102040816326531;0,5767524401064775;21;3;0,061224489795918366;0,42857142857142855
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Piscicultor;Qualificação Profissional (FIC);Recursos Naturais;Pesca;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;24;0,7058823529411765;0,7058823529411765;10;;;0,29411764705882354
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Produtor de Frutas, Hortaliças e Plantas Aromáticas Processadas Por Secagem e Desidratação;Qualificação Profissional (FIC);Produção Alimentícia;Agroindustria;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;18;0,75;0,75;6;;;0,25
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Programador de Sistemas;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;7;0,175;0,175;33;;;0,825
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Programador Web;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;30;0,3157894736842105;0,3157894736842105;65;;;0,6842105263157895
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Promotor de Vendas;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;;;;17;;;1
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;62;1;1;;;;
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;11;0,0990990990990991;0,15972443031266562;74;26;0,23423423423423423;0,6666666666666666
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Recepcionista;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;37;0,5441176470588235;0,5441176470588235;31;;;0,45588235294117646
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Recreador;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Lazer;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;30;0,9375;0,9375;2;;;0,0625
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Saneamento Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;0,023809523809523808;0,040706605222734255;30;11;0,2619047619047619;0,7142857142857143
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Sistemas de Informação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;7;0,1891891891891892;0,26242371403661724;24;6;0,16216216216216217;0,6486486486486487
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Sistemas de Informação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;11;0,2894736842105263;0,5905263157894737;14;13;0,34210526315789475;0,3684210526315789
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Sistemas Para Internet;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;0,07142857142857142;0,07142857142857142;13;;;0,9285714285714286
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;23;0,1678832116788321;0,4218603780647576;55;59;0,4306569343065693;0,40145985401459855
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;14;0,24561403508771928;0,3258145363408521;35;8;0,14035087719298245;0,6140350877192983
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Não se aplica;Educação a Distância;Sem Programa Associado;204;0,6822742474916388;0,6822742474916388;95;;;0,3177257525083612
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;5;0,25;0,4166666666666667;10;5;0,25;0,5
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;10;0,17543859649122806;0,3959899749373434;25;22;0,38596491228070173;0,43859649122807015
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;8;0,6666666666666666;1,111111111111111;1;3;0,25;0,08333333333333333
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;3;0,12;0,21333333333333337;15;7;0,28;0,6
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;214;0,5602094240837696;0,6420377669274663;142;26;0,06806282722513089;0,3717277486910995
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Matutino;Educação Presencial;Sem Programa Associado;50;0,5050505050505051;0,5050505050505051;49;;;0,494949494949495
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Integral;Educação Presencial;Sem Programa Associado;7;0,4375;0,7291666666666666;5;4;0,25;0,3125
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;17;0,17;0,2446341463414634;65;18;0,18;0,65
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;6;0,21428571428571427;0,41729323308270677;13;9;0,32142857142857145;0,4642857142857143
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Alimentos;Técnico;Produção Alimentícia;Alimentos;Integrado;Integral;Educação Presencial;Sem Programa Associado;14;0,45161290322580644;0,45161290322580644;17;;;0,5483870967741935
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Alimentos;Técnico;Produção Alimentícia;Alimentos;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;7;0,09090909090909091;0,15047021943573669;51;19;0,24675324675324675;0,6623376623376623
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Automação Industrial;Técnico;Controle e Processos Industriais;Automação;Integrado;Integral;Educação Presencial;Sem Programa Associado;21;0,6363636363636364;0,6363636363636364;12;;;0,36363636363636365
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Biotecnologia;Técnico;Ambiente e Saúde;Saúde;Integrado;Integral;Educação Presencial;Sem Programa Associado;25;0,5555555555555556;0,5555555555555556;20;;;0,4444444444444444
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Biotecnologia;Técnico;Ambiente e Saúde;Saúde;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;8;0,09523809523809523;0,12698412698412698;64;12;0,14285714285714285;0,7619047619047619
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Comércio;Técnico;Gestão e Negócios;Gestão e Negócios;Integrado;Matutino;Educação Presencial;Sem Programa Associado;28;0,7;0,7;12;;;0,3
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Contabilidade;Técnico;Gestão e Negócios;Gestão e Negócios;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;6;0,13043478260869565;0,26956521739130435;24;16;0,34782608695652173;0,5217391304347826
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Contabilidade;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;1;0,02127659574468085;0,052797478329393216;26;20;0,425531914893617;0,5531914893617021
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Edificações;Técnico;Infraestrutura;Civil;Integrado;Integral;Educação Presencial;Sem Programa Associado;16;0,5161290322580645;0,5873192436040044;13;2;0,06451612903225806;0,41935483870967744
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Edificações;Técnico;Infraestrutura;Civil;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;;;;;1;1;
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Edificações;Técnico;Infraestrutura;Civil;Subsequente;Não se aplica;Educação a Distância;Sem Programa Associado;3;0,2;0,2;12;;;0,8
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Edificações;Técnico;Infraestrutura;Civil;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;7;0,1076923076923077;0,17230769230769233;43;15;0,23076923076923078;0,6615384615384615
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Eletrotécnica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Integral;Educação Presencial;Sem Programa Associado;24;0,8571428571428571;0,8571428571428571;4;;;0,14285714285714285
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Eletrotécnica;Técnico;Controle e Processos Industriais;Elétrica;Subsequente;Não se aplica;Educação a Distância;Sem Programa Associado;8;0,27586206896551724;0,5662431941923776;11;10;0,3448275862068966;0,3793103448275862
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;;;;4;3;0,42857142857142855;0,5714285714285714
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Integrado;Integral;Educação Presencial;Sem Programa Associado;52;0,4482758620689655;0,5146871008939974;56;8;0,06896551724137931;0,4827586206896552
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Integrado;Matutino;Educação Presencial;Sem Programa Associado;31;0,7560975609756098;0,7560975609756098;10;;;0,24390243902439024
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;;;;78;19;0,1958762886597938;0,8041237113402062
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Informática Para Internet;Técnico;Informação e Comunicação;Informática;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;5;0,14705882352941177;0,14705882352941177;29;;;0,8529411764705882
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Informática Para Internet;Técnico;Informação e Comunicação;Informática;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;20;0,47619047619047616;0,5238095238095238;20;2;0,047619047619047616;0,47619047619047616
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Informática Para Internet;Técnico;Informação e Comunicação;Informática;Integrado;Integral;Educação Presencial;Sem Programa Associado;115;0,7516339869281046;0,8345729096236196;30;8;0,05228758169934641;0,19607843137254902
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Manutenção e Suporte em Informática;Técnico;Informação e Comunicação;Informática;Integrado;Matutino;Educação Presencial;Sem Programa Associado;23;0,6571428571428571;0,6571428571428571;12;;;0,34285714285714286
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Integrado;Integral;Educação Presencial;Sem Programa Associado;60;0,7317073170731707;0,7872800246989812;19;3;0,036585365853658534;0,23170731707317074
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Mineração;Técnico;Recursos Naturais;Recursos Minerais;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;4;0,1;0,28095238095238095;17;19;0,475;0,425
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Química;Técnico;Produção Industrial;Química;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;;;;26;10;0,2777777777777778;0,7222222222222222
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Química;Técnico;Produção Industrial;Química;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;;;;25;10;0,2857142857142857;0,7142857142857143
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Redes de Computadores;Técnico;Informação e Comunicação;Informática;Integrado;Matutino;Educação Presencial;Sem Programa Associado;18;0,5;0,6250000000000001;14;4;0,1111111111111111;0,3888888888888889
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Secretariado;Técnico;Gestão e Negócios;Gestão e Negócios;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;2;0,1;0,1105263157894737;17;1;0,05;0,85
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;10;0,10416666666666667;0,14583333333333337;70;16;0,16666666666666666;0,7291666666666666
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Vendedor;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Subsequente;Não se aplica;Educação a Distância;Sem Programa Associado;16;0,42105263157894735;0,42105263157894735;22;;;0,5789473684210527
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IF GOIANO;Instituto Federal Goiano;Zootecnia;Bacharelado;Recursos Naturais;Pecuária;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;12;0,3333333333333333;0,6266666666666667;13;11;0,3055555555555556;0,3611111111111111
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Agente de Proteção Civil;Qualificação Profissional (FIC);Segurança;Segurança;Subsequente;Integral;Educação Presencial;Sem Programa Associado;60;0,9523809523809523;0,9523809523809523;3;;;0,047619047619047616
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;7;0,14583333333333334;0,24305555555555558;29;12;0,25;0,6041666666666666
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;0,043478260869565216;0,0741687979539642;32;12;0,2608695652173913;0,6956521739130435
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Artes Visuais;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;5;0,19230769230769232;0,33400809716599195;14;7;0,2692307692307692;0,5384615384615384
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Ciência e Tecnologia de Alimentos;Bacharelado;Produção Alimentícia;Alimentos;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;;;;26;7;0,21212121212121213;0,7878787878787878
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;6;0,17142857142857143;0,4601503759398496;13;16;0,45714285714285713;0,37142857142857144
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Ciências Sociais;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;0,03225806451612903;0,06774193548387097;19;11;0,3548387096774194;0,6129032258064516
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Ciências Sociais;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;0,06896551724137931;0,09770114942528736;22;5;0,1724137931034483;0,7586206896551724
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Cinema e Audiovisual;Bacharelado;Produção Cultural e Design;Arte e Cultura;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;;;;1;;;1
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Ambiental;Bacharelado;Ambiente e Saúde;Meio Ambiente;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;8;0,18181818181818182;0,4848484848484849;16;20;0,45454545454545453;0,36363636363636365
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Civil;Bacharelado;Infraestrutura;Civil;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;8;0,26666666666666666;0,5333333333333332;12;10;0,3333333333333333;0,4
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Civil;Bacharelado;Infraestrutura;Civil;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;63;0,38181818181818183;0,6025568181818182;65;37;0,22424242424242424;0,3939393939393939
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Civil;Bacharelado;Infraestrutura;Civil;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;13;0,3023255813953488;0,5942261427425822;16;14;0,32558139534883723;0,37209302325581395
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia de Agrimensura e Cartográfica;Bacharelado;Infraestrutura;Geomática e Agrimensura;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;5;0,12195121951219512;0,2006294256490952;26;10;0,24390243902439024;0,6341463414634146
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia de Controle e Automação;Bacharelado;Controle e Processos Industriais;Automação;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;13;0,14444444444444443;0,2069069069069069;61;16;0,17777777777777778;0,6777777777777778
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia de Transportes;Bacharelado;Infraestrutura;Logistica;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;5;0,125;0,16071428571428573;30;5;0,125;0,75
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Elétrica;Bacharelado;Controle e Processos Industriais;Elétrica;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;5;0,16129032258064516;0,3387096774193548;15;11;0,3548387096774194;0,4838709677419355
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Elétrica;Bacharelado;Controle e Processos Industriais;Elétrica;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;13;0,24528301886792453;0,4213836477987421;26;14;0,2641509433962264;0,49056603773584906
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Elétrica;Bacharelado;Controle e Processos Industriais;Elétrica;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;5;0,13513513513513514;0,2494802494802495;21;11;0,2972972972972973;0,5675675675675675
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Engenharia Mecânica;Bacharelado;Controle e Processos Industriais;Mecânica;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;3;0,09375;0,13701923076923078;23;6;0,1875;0,71875
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;25;0,8064516129032258;0,8064516129032258;6;;;0,1935483870967742
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;UAB;107;0,6294117647058823;0,6443977591036414;61;2;0,011764705882352941;0,3588235294117647
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;51;0,45535714285714285;0,4890873015873016;57;4;0,03571428571428571;0,5089285714285714
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;8;0,36363636363636365;0,36363636363636365;14;;;0,6363636363636364
2021;Centro-Oeste;GO;Goiás;Institutos Federais, Cefet's e Colégio Pedro II;IFG;Instituto Federal de Goiás;Especialização (Lato Sensu) - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;13;0,4642857142857143;0,5757142857142857;12;3;0,10714285714285714;0,42857142857142855
