Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Número de Matrículas;Matrículas | Número de Evadidos;Matrículas | Taxa de Evasão %
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mecatrônica;Técnico;Controle e Processos Industriais;Automação;Integrado;Integral;Educação Presencial;Sem Programa Associado;430;10;0,023
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mecatrônica;Técnico;Controle e Processos Industriais;Automação;Integrado;Noturno;Educação Presencial;Sem Programa Associado;94;12;0,128
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mecatrônica;Técnico;Controle e Processos Industriais;Automação;Subsequente;Integral;Educação Presencial;Sem Programa Associado;31;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mecatrônica;Técnico;Controle e Processos Industriais;Automação;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;126;6;0,048
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;2;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Integrado;Integral;Educação Presencial;Sem Programa Associado;255;1;0,004
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Subsequente;Não se aplica;Educação a Distância;Sem Programa Associado;38;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;95;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Metalurgia;Técnico;Controle e Processos Industriais;Mecânica;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;43;1;0,023
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Metalurgia;Técnico;Controle e Processos Industriais;Mecânica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;40;1;0,025
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mineração;Técnico;Recursos Naturais;Recursos Minerais;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;28;2;0,071
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mineração;Técnico;Recursos Naturais;Recursos Minerais;Integrado;Integral;Educação Presencial;Sem Programa Associado;87;5;0,057
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mineração;Técnico;Recursos Naturais;Recursos Minerais;Integrado;Matutino;Educação Presencial;Sem Programa Associado;27;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Mineração;Técnico;Recursos Naturais;Recursos Minerais;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;49;6;0,122
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Produção de Moda;Técnico;Produção Cultural e Design;Design;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;3;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Produção de Moda;Técnico;Produção Cultural e Design;Design;Integrado;Integral;Educação Presencial;Sem Programa Associado;144;1;0,007
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Química;Técnico;Produção Industrial;Química;Concomitante;Noturno;Educação Presencial;MedioTec;39;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Química;Técnico;Produção Industrial;Química;Integrado;Integral;Educação Presencial;MedioTec;124;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Química;Técnico;Produção Industrial;Química;Integrado;Integral;Educação Presencial;Sem Programa Associado;111;3;0,027
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Química;Técnico;Produção Industrial;Química;Subsequente;Noturno;Educação Presencial;MedioTec;67;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Redes de Computadores;Técnico;Informação e Comunicação;Informática;Integrado;Integral;Educação Presencial;Sem Programa Associado;198;6;0,03
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Redes de Computadores;Técnico;Informação e Comunicação;Informática;Integrado;Noturno;Educação Presencial;Sem Programa Associado;31;1;0,032
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Técnico em Trânsito;Técnico;Infraestrutura;Logistica;Integrado;Integral;Educação Presencial;MedioTec;65;2;0,031
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Administração;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;607;41;0,068
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Agronomia;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;415;24;0,058
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Alimentos;Tecnologia;Produção Alimentícia;Alimentos;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;113;1;0,009
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;62;4;0,065
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Assistente de Planejamento, Programação e Controle de Produção;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;40;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Assistente de Planejamento, Programação e Controle de Produção;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;30;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Auxiliar de Fiscalização Ambiental;Qualificação Profissional (FIC);Ambiente e Saúde;Meio Ambiente;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;30;17;0,567
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Ciência da Computação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;170;18;0,106
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Ciência e Tecnologia de Alimentos;Bacharelado;Produção Alimentícia;Alimentos;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;229;43;0,188
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;21;8;0,381
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;23;3;0,13
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;236;7;0,03
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Design de Interiores;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;54;6;0,111
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Design de Moda;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;114;10;0,088
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Direito;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;81;5;0,062
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Educação Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;370;10;0,027
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Engenharia Mecânica;Bacharelado;Controle e Processos Industriais;Mecânica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;78;17;0,218
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Engenharia Mecatrônica;Bacharelado;Controle e Processos Industriais;Automação;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;428;39;0,091
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Engenharia Metalúrgica;Bacharelado;Controle e Processos Industriais;Mecânica;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;229;15;0,066
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;73;22;0,301
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;155;40;0,258
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;96;8;0,083
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;137;16;0,117
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Informação e Comunicação;Especialização (Lato Sensu);Informação e Comunicação;Informação e Comunicação;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;3;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Informação e Comunicação;Especialização (Lato Sensu);Informação e Comunicação;Informação e Comunicação;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;54;16;0,296
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Infraestrutura;Especialização (Lato Sensu);Infraestrutura;Infraestrutura;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;49;4;0,082
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Recursos Naturais;Especialização (Lato Sensu);Recursos Naturais;Recursos Naturais;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;75;22;0,293
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Recursos Naturais;Especialização (Lato Sensu);Recursos Naturais;Recursos Naturais;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;85;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Recursos Naturais;Especialização (Lato Sensu);Recursos Naturais;Recursos Naturais;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;45;2;0,044
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Segurança;Especialização (Lato Sensu);Segurança;Segurança;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;12;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Especialização (Lato Sensu) - Segurança;Especialização (Lato Sensu);Segurança;Segurança;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;25;3;0,12
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;216;35;0,162
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Gestão Ambiental;Bacharelado;Ambiente e Saúde;Meio Ambiente;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;17;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Gestão Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;80;3;0,038
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Gestão Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;154;17;0,11
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Gestão da Tecnologia da Informação;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;162;42;0,259
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Gestão de Recursos Humanos;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;129;26;0,202
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Gestão de Turismo;Tecnologia;Turismo, Hospitalidade e Lazer;Turismo;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;107;6;0,056
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;25;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;136;18;0,132
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;4;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Laticínios;Tecnologia;Produção Alimentícia;Agroindustria;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;8;1;0,125
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Letras;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;184;24;0,13
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Logística;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;132;21;0,159
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;257;47;0,183
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;81;3;0,037
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Mestrado Profissional - Produção Alimentícia;Mestrado Profissional;Produção Alimentícia;Produção Alimentícia;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;54;3;0,056
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Mestrado Profissional - Recursos Naturais;Mestrado Profissional;Recursos Naturais;Recursos Naturais;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;46;3;0,065
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Montador e Reparador de Computadores;Qualificação Profissional (FIC);Informação e Comunicação;Informática;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;5;5;1
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Nutrição;Bacharelado;Ambiente e Saúde;Saúde;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;217;2;0,009
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Operador de Computador;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;54;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Operador de Computador;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;10;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Programador de Sistemas;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;36;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Programador de Sistemas;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;19;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Programador Web;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;53;4;0,075
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Programador Web;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;31;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Programador Web;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;15;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Promotor de Vendas;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;25;4;0,16
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;84;6;0,071
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;173;9;0,052
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Sistemas de Informação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;213;17;0,08
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Sistemas Para Internet;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;104;4;0,038
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;290;28;0,097
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;105;16;0,152
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;92;31;0,337
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Técnico em Agente Comunitário de Saúde;Técnico;Ambiente e Saúde;Saúde;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;3;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Técnico em Agroecologia;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;275;9;0,033
