Ano;Sigla;Área de Avaliação;CPC (Faixa)
2019;UFCAT;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFCAT;ENGENHARIA DE PRODUÇÃO;3
2019;UFCAT;ENGENHARIA DE PRODUÇÃO;4
2019;UFCAT;ENGENHARIA DE PRODUÇÃO;5
2019;UFCAT;ENGENHARIA ELÉTRICA;0
2019;UFCAT;ENGENHARIA ELÉTRICA;3
2019;UFCAT;ENGENHARIA ELÉTRICA;4
2019;UFCAT;ENGENHARIA ELÉTRICA;5
2019;UFCAT;ENGENHARIA FLORESTAL;2
2019;UFCAT;ENGENHARIA FLORESTAL;3
2019;UFCAT;ENGENHARIA FLORESTAL;4
2019;UFCAT;ENGENHARIA FLORESTAL;5
2019;UFCAT;ENGENHARIA MECÂNICA;2
2019;UFCAT;ENGENHARIA MECÂNICA;3
2019;UFCAT;ENGENHARIA MECÂNICA;4
2019;UFCAT;ENGENHARIA MECÂNICA;5
2019;UFCAT;ENGENHARIA QUÍMICA;3
2019;UFCAT;ENGENHARIA QUÍMICA;4
2019;UFCAT;ENGENHARIA QUÍMICA;5
2019;UFCAT;FARMÁCIA;3
2019;UFCAT;FARMÁCIA;4
2019;UFCAT;FISIOTERAPIA;3
2019;UFCAT;FISIOTERAPIA;4
2019;UFCAT;FISIOTERAPIA;5
2019;UFCAT;FONOAUDIOLOGIA;3
2019;UFCAT;FONOAUDIOLOGIA;4
2019;UFCAT;MEDICINA;2
2019;UFCAT;MEDICINA;3
2019;UFCAT;MEDICINA;4
2019;UFCAT;MEDICINA VETERINÁRIA;2
2019;UFCAT;MEDICINA VETERINÁRIA;3
2019;UFCAT;MEDICINA VETERINÁRIA;4
2019;UFCAT;MEDICINA VETERINÁRIA;5
2019;UFCAT;NUTRIÇÃO;3
2019;UFCAT;NUTRIÇÃO;4
2019;UFCAT;NUTRIÇÃO;5
2019;UFCAT;ODONTOLOGIA;3
2019;UFCAT;ODONTOLOGIA;4
2019;UFCAT;ODONTOLOGIA;5
2019;UFCAT;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFCAT;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFCAT;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFCAT;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFCAT;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFCAT;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFCAT;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFCAT;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFCAT;TECNOLOGIA EM RADIOLOGIA;3
2019;UFCAT;TECNOLOGIA EM RADIOLOGIA;4
2019;UFCAT;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFCAT;ZOOTECNIA;2
2019;UFCAT;ZOOTECNIA;3
2019;UFCAT;ZOOTECNIA;4
2019;UFCAT;ZOOTECNIA;5
2019;UFCG;AGRONOMIA;2
2019;UFCG;AGRONOMIA;3
2019;UFCG;AGRONOMIA;4
2019;UFCG;AGRONOMIA;5
2019;UFCG;ARQUITETURA E URBANISMO;3
2019;UFCG;ARQUITETURA E URBANISMO;4
2019;UFCG;ARQUITETURA E URBANISMO;5
2019;UFCG;BIOMEDICINA;3
2019;UFCG;BIOMEDICINA;4
2019;UFCG;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFCG;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFCG;ENFERMAGEM;0
2019;UFCG;ENFERMAGEM;3
2019;UFCG;ENFERMAGEM;4
2019;UFCG;ENFERMAGEM;5
2019;UFCG;ENGENHARIA AMBIENTAL;0
2019;UFCG;ENGENHARIA AMBIENTAL;3
2019;UFCG;ENGENHARIA AMBIENTAL;4
2019;UFCG;ENGENHARIA AMBIENTAL;5
2019;UFCG;ENGENHARIA CIVIL;3
2019;UFCG;ENGENHARIA CIVIL;4
2019;UFCG;ENGENHARIA CIVIL;5
2019;UFCG;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFCG;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFCG;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFCG;ENGENHARIA DE ALIMENTOS;3
2019;UFCG;ENGENHARIA DE ALIMENTOS;4
2019;UFCG;ENGENHARIA DE ALIMENTOS;5
2019;UFCG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFCG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFCG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFCG;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFCG;ENGENHARIA DE PRODUÇÃO;3
2019;UFCG;ENGENHARIA DE PRODUÇÃO;4
2019;UFCG;ENGENHARIA DE PRODUÇÃO;5
2019;UFCG;ENGENHARIA ELÉTRICA;0
2019;UFCG;ENGENHARIA ELÉTRICA;3
2019;UFCG;ENGENHARIA ELÉTRICA;4
2019;UFCG;ENGENHARIA ELÉTRICA;5
2019;UFCG;ENGENHARIA FLORESTAL;2
2019;UFCG;ENGENHARIA FLORESTAL;3
2019;UFCG;ENGENHARIA FLORESTAL;4
2019;UFCG;ENGENHARIA FLORESTAL;5
2019;UFCG;ENGENHARIA MECÂNICA;2
2019;UFCG;ENGENHARIA MECÂNICA;3
2019;UFCG;ENGENHARIA MECÂNICA;4
2019;UFCG;ENGENHARIA MECÂNICA;5
2019;UFCG;ENGENHARIA QUÍMICA;3
2019;UFCG;ENGENHARIA QUÍMICA;4
2019;UFCG;ENGENHARIA QUÍMICA;5
2019;UFCG;FARMÁCIA;3
2019;UFCG;FARMÁCIA;4
2019;UFCG;FISIOTERAPIA;3
2019;UFCG;FISIOTERAPIA;4
2019;UFCG;FISIOTERAPIA;5
2019;UFCG;FONOAUDIOLOGIA;3
2019;UFCG;FONOAUDIOLOGIA;4
2019;UFCG;MEDICINA;2
2019;UFCG;MEDICINA;3
2019;UFCG;MEDICINA;4
2019;UFCG;MEDICINA VETERINÁRIA;2
2019;UFCG;MEDICINA VETERINÁRIA;3
2019;UFCG;MEDICINA VETERINÁRIA;4
2019;UFCG;MEDICINA VETERINÁRIA;5
2019;UFCG;NUTRIÇÃO;3
2019;UFCG;NUTRIÇÃO;4
2019;UFCG;NUTRIÇÃO;5
2019;UFCG;ODONTOLOGIA;3
2019;UFCG;ODONTOLOGIA;4
2019;UFCG;ODONTOLOGIA;5
2019;UFCG;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFCG;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFCG;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFCG;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFCG;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFCG;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFCG;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFCG;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFCG;TECNOLOGIA EM RADIOLOGIA;3
2019;UFCG;TECNOLOGIA EM RADIOLOGIA;4
2019;UFCG;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFCG;ZOOTECNIA;2
2019;UFCG;ZOOTECNIA;3
2019;UFCG;ZOOTECNIA;4
2019;UFCG;ZOOTECNIA;5
2019;UFCSPA;AGRONOMIA;2
2019;UFCSPA;AGRONOMIA;3
2019;UFCSPA;AGRONOMIA;4
2019;UFCSPA;AGRONOMIA;5
2019;UFCSPA;ARQUITETURA E URBANISMO;3
2019;UFCSPA;ARQUITETURA E URBANISMO;4
2019;UFCSPA;ARQUITETURA E URBANISMO;5
2019;UFCSPA;BIOMEDICINA;3
2019;UFCSPA;BIOMEDICINA;4
2019;UFCSPA;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFCSPA;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFCSPA;ENFERMAGEM;0
2019;UFCSPA;ENFERMAGEM;3
2019;UFCSPA;ENFERMAGEM;4
2019;UFCSPA;ENFERMAGEM;5
2019;UFCSPA;ENGENHARIA AMBIENTAL;0
2019;UFCSPA;ENGENHARIA AMBIENTAL;3
2019;UFCSPA;ENGENHARIA AMBIENTAL;4
2019;UFCSPA;ENGENHARIA AMBIENTAL;5
2019;UFCSPA;ENGENHARIA CIVIL;3
2019;UFCSPA;ENGENHARIA CIVIL;4
2019;UFCSPA;ENGENHARIA CIVIL;5
2019;UFCSPA;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFCSPA;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFCSPA;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFCSPA;ENGENHARIA DE ALIMENTOS;3
2019;UFCSPA;ENGENHARIA DE ALIMENTOS;4
2019;UFCSPA;ENGENHARIA DE ALIMENTOS;5
2019;UFCSPA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFCSPA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFCSPA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFCSPA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFCSPA;ENGENHARIA DE PRODUÇÃO;3
2019;UFCSPA;ENGENHARIA DE PRODUÇÃO;4
2019;UFCSPA;ENGENHARIA DE PRODUÇÃO;5
2019;UFCSPA;ENGENHARIA ELÉTRICA;0
2019;UFCSPA;ENGENHARIA ELÉTRICA;3
2019;UFCSPA;ENGENHARIA ELÉTRICA;4
2019;UFCSPA;ENGENHARIA ELÉTRICA;5
2019;UFCSPA;ENGENHARIA FLORESTAL;2
2019;UFCSPA;ENGENHARIA FLORESTAL;3
2019;UFCSPA;ENGENHARIA FLORESTAL;4
2019;UFCSPA;ENGENHARIA FLORESTAL;5
2019;UFCSPA;ENGENHARIA MECÂNICA;2
2019;UFCSPA;ENGENHARIA MECÂNICA;3
2019;UFCSPA;ENGENHARIA MECÂNICA;4
2019;UFCSPA;ENGENHARIA MECÂNICA;5
2019;UFCSPA;ENGENHARIA QUÍMICA;3
2019;UFCSPA;ENGENHARIA QUÍMICA;4
2019;UFCSPA;ENGENHARIA QUÍMICA;5
2019;UFCSPA;FARMÁCIA;3
2019;UFCSPA;FARMÁCIA;4
2019;UFCSPA;FISIOTERAPIA;3
2019;UFCSPA;FISIOTERAPIA;4
2019;UFCSPA;FISIOTERAPIA;5
2019;UFCSPA;FONOAUDIOLOGIA;3
2019;UFCSPA;FONOAUDIOLOGIA;4
2019;UFCSPA;MEDICINA;2
2019;UFCSPA;MEDICINA;3
2019;UFCSPA;MEDICINA;4
2019;UFCSPA;MEDICINA VETERINÁRIA;2
2019;UFCSPA;MEDICINA VETERINÁRIA;3
2019;UFCSPA;MEDICINA VETERINÁRIA;4
2019;UFCSPA;MEDICINA VETERINÁRIA;5
2019;UFCSPA;NUTRIÇÃO;3
2019;UFCSPA;NUTRIÇÃO;4
2019;UFCSPA;NUTRIÇÃO;5
2019;UFCSPA;ODONTOLOGIA;3
2019;UFCSPA;ODONTOLOGIA;4
2019;UFCSPA;ODONTOLOGIA;5
2019;UFCSPA;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFCSPA;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFCSPA;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFCSPA;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFCSPA;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFCSPA;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFCSPA;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFCSPA;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFCSPA;TECNOLOGIA EM RADIOLOGIA;3
2019;UFCSPA;TECNOLOGIA EM RADIOLOGIA;4
2019;UFCSPA;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFCSPA;ZOOTECNIA;2
2019;UFCSPA;ZOOTECNIA;3
2019;UFCSPA;ZOOTECNIA;4
2019;UFCSPA;ZOOTECNIA;5
2019;UFDPAR;AGRONOMIA;2
2019;UFDPAR;AGRONOMIA;3
2019;UFDPAR;AGRONOMIA;4
2019;UFDPAR;AGRONOMIA;5
2019;UFDPAR;ARQUITETURA E URBANISMO;3
2019;UFDPAR;ARQUITETURA E URBANISMO;4
2019;UFDPAR;ARQUITETURA E URBANISMO;5
2019;UFDPAR;BIOMEDICINA;3
2019;UFDPAR;BIOMEDICINA;4
2019;UFDPAR;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFDPAR;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFDPAR;ENFERMAGEM;0
2019;UFDPAR;ENFERMAGEM;3
2019;UFDPAR;ENFERMAGEM;4
2019;UFDPAR;ENFERMAGEM;5
2019;UFDPAR;ENGENHARIA AMBIENTAL;0
2019;UFDPAR;ENGENHARIA AMBIENTAL;3
2019;UFDPAR;ENGENHARIA AMBIENTAL;4
2019;UFDPAR;ENGENHARIA AMBIENTAL;5
2019;UFDPAR;ENGENHARIA CIVIL;3
2019;UFDPAR;ENGENHARIA CIVIL;4
2019;UFDPAR;ENGENHARIA CIVIL;5
2019;UFDPAR;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFDPAR;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFDPAR;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFDPAR;ENGENHARIA DE ALIMENTOS;3
2019;UFDPAR;ENGENHARIA DE ALIMENTOS;4
2019;UFDPAR;ENGENHARIA DE ALIMENTOS;5
2019;UFDPAR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFDPAR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFDPAR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFDPAR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFDPAR;ENGENHARIA DE PRODUÇÃO;3
2019;UFDPAR;ENGENHARIA DE PRODUÇÃO;4
2019;UFDPAR;ENGENHARIA DE PRODUÇÃO;5
2019;UFDPAR;ENGENHARIA ELÉTRICA;0
2019;UFDPAR;ENGENHARIA ELÉTRICA;3
2019;UFDPAR;ENGENHARIA ELÉTRICA;4
2019;UFDPAR;ENGENHARIA ELÉTRICA;5
2019;UFDPAR;ENGENHARIA FLORESTAL;2
2019;UFDPAR;ENGENHARIA FLORESTAL;3
2019;UFDPAR;ENGENHARIA FLORESTAL;4
2019;UFDPAR;ENGENHARIA FLORESTAL;5
2019;UFDPAR;ENGENHARIA MECÂNICA;2
2019;UFDPAR;ENGENHARIA MECÂNICA;3
2019;UFDPAR;ENGENHARIA MECÂNICA;4
2019;UFDPAR;ENGENHARIA MECÂNICA;5
2019;UFDPAR;ENGENHARIA QUÍMICA;3
2019;UFDPAR;ENGENHARIA QUÍMICA;4
2019;UFDPAR;ENGENHARIA QUÍMICA;5
2019;UFDPAR;FARMÁCIA;3
2019;UFDPAR;FARMÁCIA;4
2019;UFDPAR;FISIOTERAPIA;3
2019;UFDPAR;FISIOTERAPIA;4
2019;UFDPAR;FISIOTERAPIA;5
2019;UFDPAR;FONOAUDIOLOGIA;3
2019;UFDPAR;FONOAUDIOLOGIA;4
2019;UFDPAR;MEDICINA;2
2019;UFDPAR;MEDICINA;3
2019;UFDPAR;MEDICINA;4
2019;UFDPAR;MEDICINA VETERINÁRIA;2
2019;UFDPAR;MEDICINA VETERINÁRIA;3
2019;UFDPAR;MEDICINA VETERINÁRIA;4
2019;UFDPAR;MEDICINA VETERINÁRIA;5
2019;UFDPAR;NUTRIÇÃO;3
2019;UFDPAR;NUTRIÇÃO;4
2019;UFDPAR;NUTRIÇÃO;5
2019;UFDPAR;ODONTOLOGIA;3
2019;UFDPAR;ODONTOLOGIA;4
2019;UFDPAR;ODONTOLOGIA;5
2019;UFDPAR;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFDPAR;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFDPAR;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFDPAR;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFDPAR;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFDPAR;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFDPAR;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFDPAR;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFDPAR;TECNOLOGIA EM RADIOLOGIA;3
2019;UFDPAR;TECNOLOGIA EM RADIOLOGIA;4
2019;UFDPAR;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFDPAR;ZOOTECNIA;2
2019;UFDPAR;ZOOTECNIA;3
2019;UFDPAR;ZOOTECNIA;4
2019;UFDPAR;ZOOTECNIA;5
2019;UFERSA;AGRONOMIA;2
2019;UFERSA;AGRONOMIA;3
2019;UFERSA;AGRONOMIA;4
2019;UFERSA;AGRONOMIA;5
2019;UFERSA;ARQUITETURA E URBANISMO;3
2019;UFERSA;ARQUITETURA E URBANISMO;4
2019;UFERSA;ARQUITETURA E URBANISMO;5
2019;UFERSA;BIOMEDICINA;3
2019;UFERSA;BIOMEDICINA;4
2019;UFERSA;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFERSA;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFERSA;ENFERMAGEM;0
2019;UFERSA;ENFERMAGEM;3
2019;UFERSA;ENFERMAGEM;4
2019;UFERSA;ENFERMAGEM;5
2019;UFERSA;ENGENHARIA AMBIENTAL;0
2019;UFERSA;ENGENHARIA AMBIENTAL;3
2019;UFERSA;ENGENHARIA AMBIENTAL;4
2019;UFERSA;ENGENHARIA AMBIENTAL;5
2019;UFERSA;ENGENHARIA CIVIL;3
2019;UFERSA;ENGENHARIA CIVIL;4
2019;UFERSA;ENGENHARIA CIVIL;5
2019;UFERSA;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFERSA;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFERSA;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFERSA;ENGENHARIA DE ALIMENTOS;3
2019;UFERSA;ENGENHARIA DE ALIMENTOS;4
2019;UFERSA;ENGENHARIA DE ALIMENTOS;5
2019;UFERSA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFERSA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFERSA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFERSA;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFERSA;ENGENHARIA DE PRODUÇÃO;3
2019;UFERSA;ENGENHARIA DE PRODUÇÃO;4
2019;UFERSA;ENGENHARIA DE PRODUÇÃO;5
2019;UFERSA;ENGENHARIA ELÉTRICA;0
2019;UFERSA;ENGENHARIA ELÉTRICA;3
2019;UFERSA;ENGENHARIA ELÉTRICA;4
2019;UFERSA;ENGENHARIA ELÉTRICA;5
2019;UFERSA;ENGENHARIA FLORESTAL;2
2019;UFERSA;ENGENHARIA FLORESTAL;3
2019;UFERSA;ENGENHARIA FLORESTAL;4
2019;UFERSA;ENGENHARIA FLORESTAL;5
2019;UFERSA;ENGENHARIA MECÂNICA;2
2019;UFERSA;ENGENHARIA MECÂNICA;3
2019;UFERSA;ENGENHARIA MECÂNICA;4
2019;UFERSA;ENGENHARIA MECÂNICA;5
2019;UFERSA;ENGENHARIA QUÍMICA;3
2019;UFERSA;ENGENHARIA QUÍMICA;4
2019;UFERSA;ENGENHARIA QUÍMICA;5
2019;UFERSA;FARMÁCIA;3
2019;UFERSA;FARMÁCIA;4
2019;UFERSA;FISIOTERAPIA;3
2019;UFERSA;FISIOTERAPIA;4
2019;UFERSA;FISIOTERAPIA;5
2019;UFERSA;FONOAUDIOLOGIA;3
2019;UFERSA;FONOAUDIOLOGIA;4
2019;UFERSA;MEDICINA;2
2019;UFERSA;MEDICINA;3
2019;UFERSA;MEDICINA;4
2019;UFERSA;MEDICINA VETERINÁRIA;2
2019;UFERSA;MEDICINA VETERINÁRIA;3
2019;UFERSA;MEDICINA VETERINÁRIA;4
2019;UFERSA;MEDICINA VETERINÁRIA;5
2019;UFERSA;NUTRIÇÃO;3
2019;UFERSA;NUTRIÇÃO;4
2019;UFERSA;NUTRIÇÃO;5
2019;UFERSA;ODONTOLOGIA;3
2019;UFERSA;ODONTOLOGIA;4
2019;UFERSA;ODONTOLOGIA;5
2019;UFERSA;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFERSA;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFERSA;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFERSA;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFERSA;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFERSA;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFERSA;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFERSA;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFERSA;TECNOLOGIA EM RADIOLOGIA;3
2019;UFERSA;TECNOLOGIA EM RADIOLOGIA;4
2019;UFERSA;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFERSA;ZOOTECNIA;2
2019;UFERSA;ZOOTECNIA;3
2019;UFERSA;ZOOTECNIA;4
2019;UFERSA;ZOOTECNIA;5
2019;UFES;AGRONOMIA;2
2019;UFES;AGRONOMIA;3
2019;UFES;AGRONOMIA;4
2019;UFES;AGRONOMIA;5
2019;UFES;ARQUITETURA E URBANISMO;3
2019;UFES;ARQUITETURA E URBANISMO;4
2019;UFES;ARQUITETURA E URBANISMO;5
2019;UFES;BIOMEDICINA;3
2019;UFES;BIOMEDICINA;4
2019;UFES;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFES;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFES;ENFERMAGEM;0
2019;UFES;ENFERMAGEM;3
2019;UFES;ENFERMAGEM;4
2019;UFES;ENFERMAGEM;5
2019;UFES;ENGENHARIA AMBIENTAL;0
2019;UFES;ENGENHARIA AMBIENTAL;3
2019;UFES;ENGENHARIA AMBIENTAL;4
2019;UFES;ENGENHARIA AMBIENTAL;5
2019;UFES;ENGENHARIA CIVIL;3
2019;UFES;ENGENHARIA CIVIL;4
2019;UFES;ENGENHARIA CIVIL;5
2019;UFES;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFES;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFES;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFES;ENGENHARIA DE ALIMENTOS;3
2019;UFES;ENGENHARIA DE ALIMENTOS;4
2019;UFES;ENGENHARIA DE ALIMENTOS;5
2019;UFES;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFES;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFES;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFES;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFES;ENGENHARIA DE PRODUÇÃO;3
2019;UFES;ENGENHARIA DE PRODUÇÃO;4
2019;UFES;ENGENHARIA DE PRODUÇÃO;5
2019;UFES;ENGENHARIA ELÉTRICA;0
2019;UFES;ENGENHARIA ELÉTRICA;3
2019;UFES;ENGENHARIA ELÉTRICA;4
2019;UFES;ENGENHARIA ELÉTRICA;5
2019;UFES;ENGENHARIA FLORESTAL;2
2019;UFES;ENGENHARIA FLORESTAL;3
2019;UFES;ENGENHARIA FLORESTAL;4
2019;UFES;ENGENHARIA FLORESTAL;5
2019;UFES;ENGENHARIA MECÂNICA;2
2019;UFES;ENGENHARIA MECÂNICA;3
2019;UFES;ENGENHARIA MECÂNICA;4
2019;UFES;ENGENHARIA MECÂNICA;5
2019;UFES;ENGENHARIA QUÍMICA;3
2019;UFES;ENGENHARIA QUÍMICA;4
2019;UFES;ENGENHARIA QUÍMICA;5
2019;UFES;FARMÁCIA;3
2019;UFES;FARMÁCIA;4
2019;UFES;FISIOTERAPIA;3
2019;UFES;FISIOTERAPIA;4
2019;UFES;FISIOTERAPIA;5
2019;UFES;FONOAUDIOLOGIA;3
2019;UFES;FONOAUDIOLOGIA;4
2019;UFES;MEDICINA;2
2019;UFES;MEDICINA;3
2019;UFES;MEDICINA;4
2019;UFES;MEDICINA VETERINÁRIA;2
2019;UFES;MEDICINA VETERINÁRIA;3
2019;UFES;MEDICINA VETERINÁRIA;4
2019;UFES;MEDICINA VETERINÁRIA;5
2019;UFES;NUTRIÇÃO;3
2019;UFES;NUTRIÇÃO;4
2019;UFES;NUTRIÇÃO;5
2019;UFES;ODONTOLOGIA;3
2019;UFES;ODONTOLOGIA;4
2019;UFES;ODONTOLOGIA;5
2019;UFES;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFES;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFES;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFES;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFES;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFES;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFES;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFES;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFES;TECNOLOGIA EM RADIOLOGIA;3
2019;UFES;TECNOLOGIA EM RADIOLOGIA;4
2019;UFES;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFES;ZOOTECNIA;2
2019;UFES;ZOOTECNIA;3
2019;UFES;ZOOTECNIA;4
2019;UFES;ZOOTECNIA;5
2019;UFF;AGRONOMIA;2
2019;UFF;AGRONOMIA;3
2019;UFF;AGRONOMIA;4
2019;UFF;AGRONOMIA;5
2019;UFF;ARQUITETURA E URBANISMO;3
2019;UFF;ARQUITETURA E URBANISMO;4
2019;UFF;ARQUITETURA E URBANISMO;5
2019;UFF;BIOMEDICINA;3
2019;UFF;BIOMEDICINA;4
2019;UFF;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFF;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFF;ENFERMAGEM;0
2019;UFF;ENFERMAGEM;3
2019;UFF;ENFERMAGEM;4
2019;UFF;ENFERMAGEM;5
2019;UFF;ENGENHARIA AMBIENTAL;0
2019;UFF;ENGENHARIA AMBIENTAL;3
2019;UFF;ENGENHARIA AMBIENTAL;4
2019;UFF;ENGENHARIA AMBIENTAL;5
2019;UFF;ENGENHARIA CIVIL;3
2019;UFF;ENGENHARIA CIVIL;4
2019;UFF;ENGENHARIA CIVIL;5
2019;UFF;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFF;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFF;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFF;ENGENHARIA DE ALIMENTOS;3
2019;UFF;ENGENHARIA DE ALIMENTOS;4
2019;UFF;ENGENHARIA DE ALIMENTOS;5
2019;UFF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFF;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFF;ENGENHARIA DE PRODUÇÃO;3
2019;UFF;ENGENHARIA DE PRODUÇÃO;4
2019;UFF;ENGENHARIA DE PRODUÇÃO;5
2019;UFF;ENGENHARIA ELÉTRICA;0
